# wall_epoch time rank loops bip2 bip3 fires ones nofires graph_nodes nhot pending_actions graph_edges local_pending incoming_pending outgoing_pending global_physical_msgs nTickSend nFullSend
1777798225 0.433333 3 0 28500 9994 8816 528 650 5969 635 634 6035 45 634 61 1556 1540 16
1777798225 0.433333 3 0 28650 10056 8862 532 662 6000 485 484 6058 79 484 116 1562 1546 16
1777798225 0.433333 3 0 28800 10113 8919 532 662 6031 335 334 6097 130 334 161 1570 1554 16
1777798225 0.433333 3 0 28950 10171 8977 532 662 6080 385 384 6116 0 384 6 1579 1563 16
1777798225 0.433333 3 0 29100 10217 9023 532 662 6105 235 234 6148 31 234 62 1586 1570 16
1777798225 0.433333 3 0 29250 10226 9032 532 662 6141 85 84 6228 37 84 41 1593 1577 16
1777798225 0.450000 3 0 29400 10253 9055 536 662 6173 851 850 6290 0 850 6 1603 1587 16
1777798225 0.450000 3 0 29550 10322 9119 541 662 6207 701 700 6285 54 700 99 1609 1593 16
1777798225 0.450000 3 0 29700 10359 9156 541 662 6238 551 550 6324 86 550 110 1618 1602 16
1777798225 0.450000 3 0 29850 10405 9202 541 662 6275 401 400 6359 141 400 158 1625 1609 16
1777798225 0.450000 3 0 30000 10448 9245 541 662 6310 251 250 6396 195 250 208 1634 1618 16
1777798225 0.450000 3 0 30150 10517 9314 541 662 6365 301 300 6415 63 300 94 1641 1625 16
1777798225 0.450000 3 0 30300 10567 9364 541 662 6401 151 150 6446 107 150 122 1649 1633 16
1777798225 0.450000 3 0 30450 10617 9414 541 662 6433 131 130 6484 30 130 55 1658 1642 16
1777798225 0.450000 3 0 30600 10643 9440 541 662 6461 280 279 6542 6 279 26 1667 1651 16
1777798225 0.450000 3 0 30750 10671 9464 545 662 6489 130 129 6596 32 129 50 1674 1658 16
1777798225 0.450000 3 0 30900 10712 9505 545 662 6518 44 43 6636 8 43 17 1682 1666 16
1777798225 0.483333 3 0 31050 10733 9522 549 662 6544 2000 1999 6702 4 1999 20 1689 1673 16
1777798225 0.483333 3 0 31200 10768 9557 549 662 6561 1850 1849 6744 45 1849 51 1697 1681 16
1777798225 0.483333 3 0 31350 10828 9617 549 662 6582 1700 1699 6768 89 1699 111 1704 1688 16
1777798225 0.483333 3 0 31500 10897 9682 553 662 6608 1550 1549 6769 164 1549 212 1712 1696 16
1777798225 0.483333 3 0 31650 10978 9762 554 662 6621 1600 1599 6762 14 1599 29 1720 1702 18
1777798225 0.483333 3 0 31800 11013 9794 557 662 6632 1450 1449 6807 32 1449 56 1727 1709 18
1777798225 0.483333 3 0 31950 11065 9845 558 662 6667 1300 1299 6828 83 1299 88 1736 1718 18
1777798225 0.483333 3 0 32100 11101 9874 565 662 6710 1239 1238 6872 25 1238 33 1745 1727 18
1777798225 0.483333 3 0 32250 11183 9924 573 686 6729 1089 1088 6885 44 1088 103 1752 1734 18
1777798225 0.500000 3 0 32400 11233 9958 589 686 6743 939 938 6915 68 938 73 1760 1741 19
1777798225 0.500000 3 0 32550 11296 10021 589 686 6776 789 788 6924 125 788 150 1768 1749 19
1777798225 0.500000 3 0 32700 11346 10071 589 686 6823 639 638 6950 154 638 213 1775 1756 19
1777798225 0.500000 3 0 32850 11397 10122 589 686 6875 489 488 6976 192 488 192 1784 1765 19
1777798225 0.500000 3 0 33000 11454 10175 593 686 6925 913 912 7008 10 912 45 1790 1771 19
1777798225 0.500000 3 0 33150 11501 10222 593 686 6956 763 762 7040 39 762 80 1798 1779 19
1777798225 0.500000 3 0 33300 11560 10281 593 686 6974 613 612 7050 87 612 98 1807 1788 19
1777798225 0.500000 3 0 33450 11617 10330 601 686 7003 463 462 7083 121 462 144 1814 1795 19
1777798225 0.500000 3 0 33600 11644 10357 601 686 7059 313 312 7135 154 312 171 1822 1803 19
1777798225 0.500000 3 0 33750 11691 10404 601 686 7124 163 162 7167 195 162 209 1830 1811 19
1777798225 0.500000 3 0 33900 11753 10446 606 701 7169 213 212 7192 30 212 64 1836 1817 19
1777798225 0.500000 3 0 34050 11806 10499 606 701 7180 114 113 7217 27 113 46 1845 1826 19
1777798225 0.500000 3 0 34200 11844 10537 606 701 7208 31 30 7262 2 30 17 1854 1835 19
1777798225 0.516667 3 0 34350 11878 10555 610 713 7218 581 580 7320 6 580 15 1863 1844 19
1777798225 0.516667 3 0 34500 11922 10591 618 713 7239 431 430 7357 18 430 38 1871 1852 19
1777798225 0.516667 3 0 34650 11978 10647 618 713 7270 281 280 7378 27 280 71 1878 1859 19
